0 0 0 100 1.000000 0.000000 0.000000
0 100 0 200 1.000000 0.000000 0.000000
0 100 38 192 0.900000 0.100000 0.000000
38 192 76 284 0.900000 0.100000 0.000000
0 100 70 170 0.800000 0.200000 0.000000
0 100 92 138 0.700000 0.300000 0.000000
0 100 -38 192 0.900000 0.000000 0.100000
-38 192 -76 284 0.900000 0.000000 0.100000
0 100 -70 170 0.800000 0.200000 0.000000
0 100 -70 170 0.700000 0.000000 0.300000
0 100 0 200 1.000000 0.000000 0.000000
0 200 0 300 1.000000 0.000000 0.000000
0 200 38 292 0.900000 0.100000 0.000000
38 292 76 384 0.900000 0.100000 0.000000
0 200 70 270 0.800000 0.200000 0.000000
0 200 92 238 0.700000 0.300000 0.000000
0 200 -38 292 0.900000 0.000000 0.100000
-38 292 -76 384 0.900000 0.000000 0.100000
0 200 -70 270 0.800000 0.200000 0.000000
0 200 -70 270 0.700000 0.000000 0.300000
0 100 38 192 0.900000 0.100000 0.000000
38 192 76 284 0.900000 0.100000 0.000000
38 192 108 263 0.800000 0.200000 0.000000
108 263 179 333 0.800000 0.200000 0.000000
38 192 130 230 0.700000 0.300000 0.000000
38 192 138 192 0.600000 0.400000 0.000000
38 192 38 292 0.800000 0.100000 0.100000
38 292 38 392 0.800000 0.100000 0.100000
38 192 0 284 0.700000 0.300000 0.000000
38 192 0 284 0.600000 0.100000 0.300000
38 192 76 284 0.900000 0.100000 0.000000
76 284 114 377 0.900000 0.100000 0.000000
76 284 147 355 0.800000 0.200000 0.000000
147 355 217 426 0.800000 0.200000 0.000000
76 284 168 323 0.700000 0.300000 0.000000
76 284 176 284 0.600000 0.400000 0.000000
76 284 76 384 0.800000 0.100000 0.100000
76 384 76 484 0.800000 0.100000 0.100000
76 284 38 377 0.700000 0.300000 0.000000
76 284 38 377 0.600000 0.100000 0.300000
0 100 70 170 0.800000 0.200000 0.000000
70 170 141 241 0.800000 0.200000 0.000000
70 170 163 208 0.700000 0.300000 0.000000
163 208 255 247 0.700000 0.300000 0.000000
70 170 170 170 0.600000 0.400000 0.000000
70 170 163 132 0.500000 0.500000 0.000000
70 170 108 263 0.700000 0.200000 0.100000
108 263 147 355 0.700000 0.200000 0.100000
70 170 70 270 0.600000 0.400000 0.000000
70 170 70 270 0.500000 0.200000 0.300000
0 100 92 138 0.700000 0.300000 0.000000
92 138 184 176 0.700000 0.300000 0.000000
92 138 192 138 0.600000 0.400000 0.000000
192 138 292 138 0.600000 0.400000 0.000000
92 138 184 100 0.500000 0.500000 0.000000
92 138 163 67 0.400000 0.600000 0.000000
92 138 163 208 0.600000 0.300000 0.100000
163 208 233 279 0.600000 0.300000 0.100000
92 138 130 230 0.500000 0.500000 0.000000
92 138 130 230 0.400000 0.300000 0.300000
0 100 -38 192 0.900000 0.000000 0.100000
-38 192 -76 284 0.900000 0.000000 0.100000
-38 192 -38 292 0.800000 0.100000 0.100000
-38 292 -38 392 0.800000 0.100000 0.100000
-38 192 0 284 0.700000 0.200000 0.100000
-38 192 32 263 0.600000 0.300000 0.100000
-38 192 -108 263 0.800000 0.000000 0.200000
-108 263 -179 333 0.800000 0.000000 0.200000
-38 192 -130 230 0.700000 0.200000 0.100000
-38 192 -130 230 0.600000 0.000000 0.400000
-38 192 -76 284 0.900000 0.000000 0.100000
-76 284 -114 377 0.900000 0.000000 0.100000
-76 284 -76 384 0.800000 0.100000 0.100000
-76 384 -76 484 0.800000 0.100000 0.100000
-76 284 -38 377 0.700000 0.200000 0.100000
-76 284 -5 355 0.600000 0.300000 0.100000
-76 284 -147 355 0.800000 0.000000 0.200000
-147 355 -217 426 0.800000 0.000000 0.200000
-76 284 -168 323 0.700000 0.200000 0.100000
-76 284 -168 323 0.600000 0.000000 0.400000
0 100 -70 170 0.800000 0.200000 0.000000
-70 170 -141 241 0.800000 0.200000 0.000000
-70 170 -108 263 0.700000 0.300000 0.000000
-108 263 -147 355 0.700000 0.300000 0.000000
-70 170 -70 270 0.600000 0.400000 0.000000
-70 170 -32 263 0.500000 0.500000 0.000000
-70 170 -163 208 0.700000 0.200000 0.100000
-163 208 -255 247 0.700000 0.200000 0.100000
-70 170 -170 170 0.600000 0.400000 0.000000
-70 170 -170 170 0.500000 0.200000 0.300000
0 100 -70 170 0.700000 0.000000 0.300000
-70 170 -141 241 0.700000 0.000000 0.300000
-70 170 -108 263 0.600000 0.100000 0.300000
-108 263 -147 355 0.600000 0.100000 0.300000
-70 170 -70 270 0.500000 0.200000 0.300000
-70 170 -32 263 0.400000 0.300000 0.300000
-70 170 -163 208 0.600000 0.000000 0.400000
-163 208 -255 247 0.600000 0.000000 0.400000
-70 170 -170 170 0.500000 0.200000 0.300000
-70 170 -170 170 0.400000 0.000000 0.600000
0 100 0 200 1.000000 0.000000 0.000000
0 200 0 300 1.000000 0.000000 0.000000
0 200 38 292 0.900000 0.100000 0.000000
38 292 76 384 0.900000 0.100000 0.000000
0 200 70 270 0.800000 0.200000 0.000000
0 200 92 238 0.700000 0.300000 0.000000
0 200 -38 292 0.900000 0.000000 0.100000
-38 292 -76 384 0.900000 0.000000 0.100000
0 200 -70 270 0.800000 0.200000 0.000000
0 200 -70 270 0.700000 0.000000 0.300000
0 200 0 300 1.000000 0.000000 0.000000
0 300 0 400 1.000000 0.000000 0.000000
0 300 38 392 0.900000 0.100000 0.000000
38 392 76 484 0.900000 0.100000 0.000000
0 300 70 370 0.800000 0.200000 0.000000
0 300 92 338 0.700000 0.300000 0.000000
0 300 -38 392 0.900000 0.000000 0.100000
-38 392 -76 484 0.900000 0.000000 0.100000
0 300 -70 370 0.800000 0.200000 0.000000
0 300 -70 370 0.700000 0.000000 0.300000
0 200 38 292 0.900000 0.100000 0.000000
38 292 76 384 0.900000 0.100000 0.000000
38 292 108 363 0.800000 0.200000 0.000000
108 363 179 433 0.800000 0.200000 0.000000
38 292 130 330 0.700000 0.300000 0.000000
38 292 138 292 0.600000 0.400000 0.000000
38 292 38 392 0.800000 0.100000 0.100000
38 392 38 492 0.800000 0.100000 0.100000
38 292 0 384 0.700000 0.300000 0.000000
38 292 0 384 0.600000 0.100000 0.300000
38 292 76 384 0.900000 0.100000 0.000000
76 384 114 477 0.900000 0.100000 0.000000
76 384 147 455 0.800000 0.200000 0.000000
147 455 217 526 0.800000 0.200000 0.000000
76 384 168 423 0.700000 0.300000 0.000000
76 384 176 384 0.600000 0.400000 0.000000
76 384 76 484 0.800000 0.100000 0.100000
76 484 76 584 0.800000 0.100000 0.100000
76 384 38 477 0.700000 0.300000 0.000000
76 384 38 477 0.600000 0.100000 0.300000
0 200 70 270 0.800000 0.200000 0.000000
70 270 141 341 0.800000 0.200000 0.000000
70 270 163 308 0.700000 0.300000 0.000000
163 308 255 347 0.700000 0.300000 0.000000
70 270 170 270 0.600000 0.400000 0.000000
70 270 163 232 0.500000 0.500000 0.000000
70 270 108 363 0.700000 0.200000 0.100000
108 363 147 455 0.700000 0.200000 0.100000
70 270 70 370 0.600000 0.400000 0.000000
70 270 70 370 0.500000 0.200000 0.300000
0 200 92 238 0.700000 0.300000 0.000000
92 238 184 276 0.700000 0.300000 0.000000
92 238 192 238 0.600000 0.400000 0.000000
192 238 292 238 0.600000 0.400000 0.000000
92 238 184 200 0.500000 0.500000 0.000000
92 238 163 167 0.400000 0.600000 0.000000
92 238 163 308 0.600000 0.300000 0.100000
163 308 233 379 0.600000 0.300000 0.100000
92 238 130 330 0.500000 0.500000 0.000000
92 238 130 330 0.400000 0.300000 0.300000
0 200 -38 292 0.900000 0.000000 0.100000
-38 292 -76 384 0.900000 0.000000 0.100000
-38 292 -38 392 0.800000 0.100000 0.100000
-38 392 -38 492 0.800000 0.100000 0.100000
-38 292 0 384 0.700000 0.200000 0.100000
-38 292 32 363 0.600000 0.300000 0.100000
-38 292 -108 363 0.800000 0.000000 0.200000
-108 363 -179 433 0.800000 0.000000 0.200000
-38 292 -130 330 0.700000 0.200000 0.100000
-38 292 -130 330 0.600000 0.000000 0.400000
-38 292 -76 384 0.900000 0.000000 0.100000
-76 384 -114 477 0.900000 0.000000 0.100000
-76 384 -76 484 0.800000 0.100000 0.100000
-76 484 -76 584 0.800000 0.100000 0.100000
-76 384 -38 477 0.700000 0.200000 0.100000
-76 384 -5 455 0.600000 0.300000 0.100000
-76 384 -147 455 0.800000 0.000000 0.200000
-147 455 -217 526 0.800000 0.000000 0.200000
-76 384 -168 423 0.700000 0.200000 0.100000
-76 384 -168 423 0.600000 0.000000 0.400000
0 200 -70 270 0.800000 0.200000 0.000000
-70 270 -141 341 0.800000 0.200000 0.000000
-70 270 -108 363 0.700000 0.300000 0.000000
-108 363 -147 455 0.700000 0.300000 0.000000
-70 270 -70 370 0.600000 0.400000 0.000000
-70 270 -32 363 0.500000 0.500000 0.000000
-70 270 -163 308 0.700000 0.200000 0.100000
-163 308 -255 347 0.700000 0.200000 0.100000
-70 270 -170 270 0.600000 0.400000 0.000000
-70 270 -170 270 0.500000 0.200000 0.300000
0 200 -70 270 0.700000 0.000000 0.300000
-70 270 -141 341 0.700000 0.000000 0.300000
-70 270 -108 363 0.600000 0.100000 0.300000
